50.00	47.50	45.01	42.51	40.02	37.52	35.02	32.53	30.04	27.56	25.09	22.64	20.22	17.85	15.52	13.28	11.14	9.12	7.28	5.62	4.17	2.94	2.00	1.25	0.61	0.00	-0.61	-1.25	-2.00	-2.94	-4.17	-5.62	-7.28	-9.12	-11.14	-13.28	-15.52	-17.85	-20.22	-22.64	-25.09	-27.56	-30.04	-32.53	-35.02	-37.52	-40.02	-42.51	-45.01	-47.50	-50.00	
50.00	47.46	44.93	42.39	39.85	37.30	34.76	32.21	29.66	27.12	24.58	22.05	19.54	17.07	14.65	12.30	10.06	7.97	6.06	4.41	2.95	1.75	1.11	0.67	0.32	0.00	-0.32	-0.67	-1.11	-1.75	-2.95	-4.41	-6.06	-7.97	-10.06	-12.30	-14.65	-17.07	-19.54	-22.05	-24.58	-27.12	-29.66	-32.21	-34.76	-37.30	-39.85	-42.39	-44.93	-47.46	-50.00	
50.00	47.42	44.84	42.26	39.68	37.09	34.49	31.89	29.28	26.66	24.05	21.43	18.83	16.25	13.70	11.23	8.85	6.61	4.61	2.98	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.48	-2.98	-4.61	-6.61	-8.85	-11.23	-13.70	-16.25	-18.83	-21.43	-24.05	-26.66	-29.28	-31.89	-34.49	-37.09	-39.68	-42.26	-44.84	-47.42	-50.00	
50.00	47.38	44.77	42.14	39.51	36.88	34.23	31.57	28.90	26.21	23.51	20.81	18.09	15.38	12.69	10.05	7.48	5.03	2.77	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.44	-2.77	-5.03	-7.48	-10.05	-12.69	-15.38	-18.09	-20.81	-23.51	-26.21	-28.90	-31.57	-34.23	-36.88	-39.51	-42.14	-44.77	-47.38	-50.00	
50.00	47.35	44.69	42.03	39.36	36.68	33.98	31.27	28.53	25.78	22.99	20.18	17.35	14.50	11.64	8.80	6.01	3.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.25	-6.01	-8.80	-11.64	-14.50	-17.35	-20.18	-22.99	-25.78	-28.53	-31.27	-33.98	-36.68	-39.36	-42.03	-44.69	-47.35	-50.00	
50.00	47.31	44.62	41.93	39.22	36.49	33.75	30.99	28.19	25.36	22.50	19.59	16.63	13.62	10.56	7.49	4.53	1.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.94	-4.53	-7.49	-10.56	-13.62	-16.63	-19.59	-22.50	-25.36	-28.19	-30.99	-33.75	-36.49	-39.22	-41.93	-44.62	-47.31	-50.00	
50.00	47.28	44.56	41.83	39.09	36.33	33.54	30.73	27.88	24.99	22.05	19.04	15.96	12.79	9.50	6.08	2.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.65	-6.08	-9.50	-12.79	-15.96	-19.04	-22.05	-24.99	-27.88	-30.73	-33.54	-36.33	-39.09	-41.83	-44.56	-47.28	-50.00	
50.00	47.26	44.51	41.75	38.98	36.19	33.37	30.51	27.62	24.67	21.66	18.57	15.38	12.07	8.56	4.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.69	-8.56	-12.07	-15.38	-18.57	-21.66	-24.67	-27.61	-30.51	-33.37	-36.19	-38.98	-41.75	-44.51	-47.26	-50.00	
50.00	47.24	44.47	41.69	38.89	36.07	33.22	30.34	27.40	24.41	21.34	18.19	14.94	11.54	7.96	4.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.13	-7.96	-11.54	-14.94	-18.19	-21.34	-24.41	-27.40	-30.34	-33.22	-36.07	-38.89	-41.69	-44.47	-47.24	-50.00	
50.00	47.22	44.44	41.64	38.83	35.99	33.12	30.21	27.24	24.22	21.12	17.93	14.63	11.20	7.63	3.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.88	-7.63	-11.20	-14.63	-17.93	-21.12	-24.22	-27.24	-30.21	-33.12	-35.99	-38.83	-41.64	-44.44	-47.22	-50.00	
50.00	47.21	44.42	41.61	38.79	35.94	33.05	30.13	27.15	24.10	20.98	17.77	14.45	11.02	7.45	3.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.77	-7.45	-11.02	-14.45	-17.77	-20.98	-24.10	-27.15	-30.13	-33.05	-35.94	-38.79	-41.61	-44.42	-47.21	-50.00	
50.00	47.21	44.41	41.60	38.78	35.92	33.03	30.10	27.11	24.06	20.94	17.72	14.40	10.96	7.40	3.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.73	-7.40	-10.96	-14.40	-17.72	-20.94	-24.06	-27.11	-30.10	-33.03	-35.92	-38.78	-41.60	-44.41	-47.21	-50.00	
50.00	47.21	44.42	41.61	38.79	35.94	33.05	30.13	27.15	24.10	20.98	17.77	14.45	11.02	7.45	3.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.77	-7.45	-11.02	-14.45	-17.77	-20.98	-24.10	-27.15	-30.13	-33.05	-35.94	-38.79	-41.61	-44.42	-47.21	-50.00	
50.00	47.22	44.44	41.64	38.83	35.99	33.12	30.21	27.24	24.22	21.12	17.93	14.63	11.20	7.63	3.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.88	-7.63	-11.20	-14.63	-17.93	-21.12	-24.22	-27.24	-30.21	-33.12	-35.99	-38.83	-41.64	-44.44	-47.22	-50.00	
50.00	47.24	44.47	41.69	38.89	36.07	33.22	30.34	27.40	24.41	21.34	18.19	14.94	11.54	7.96	4.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.13	-7.96	-11.54	-14.94	-18.19	-21.34	-24.41	-27.40	-30.34	-33.22	-36.07	-38.89	-41.69	-44.47	-47.24	-50.00	
50.00	47.26	44.51	41.75	38.98	36.19	33.37	30.51	27.62	24.67	21.66	18.57	15.38	12.07	8.56	4.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.69	-8.56	-12.07	-15.38	-18.57	-21.66	-24.67	-27.61	-30.51	-33.37	-36.19	-38.98	-41.75	-44.51	-47.26	-50.00	
50.00	47.28	44.56	41.83	39.09	36.33	33.54	30.73	27.88	24.99	22.05	19.04	15.96	12.79	9.50	6.08	2.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.65	-6.08	-9.50	-12.79	-15.96	-19.04	-22.05	-24.99	-27.88	-30.73	-33.54	-36.33	-39.09	-41.83	-44.56	-47.28	-50.00	
50.00	47.31	44.62	41.93	39.22	36.49	33.75	30.99	28.19	25.36	22.50	19.59	16.63	13.62	10.56	7.49	4.53	1.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.94	-4.53	-7.49	-10.56	-13.62	-16.63	-19.59	-22.50	-25.36	-28.19	-30.99	-33.75	-36.49	-39.22	-41.93	-44.62	-47.31	-50.00	
50.00	47.35	44.69	42.03	39.36	36.68	33.98	31.27	28.53	25.78	22.99	20.18	17.35	14.50	11.64	8.80	6.01	3.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.25	-6.01	-8.80	-11.64	-14.50	-17.35	-20.18	-22.99	-25.78	-28.53	-31.27	-33.98	-36.68	-39.36	-42.03	-44.69	-47.35	-50.00	
50.00	47.38	44.77	42.14	39.51	36.88	34.23	31.57	28.90	26.21	23.51	20.81	18.09	15.38	12.69	10.05	7.48	5.03	2.77	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.44	-2.77	-5.03	-7.48	-10.05	-12.69	-15.38	-18.09	-20.81	-23.51	-26.21	-28.90	-31.57	-34.23	-36.88	-39.51	-42.14	-44.77	-47.38	-50.00	
50.00	47.42	44.84	42.26	39.68	37.09	34.49	31.89	29.28	26.66	24.05	21.43	18.83	16.25	13.70	11.23	8.85	6.61	4.61	2.98	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.48	-2.98	-4.61	-6.61	-8.85	-11.23	-13.70	-16.25	-18.83	-21.43	-24.05	-26.66	-29.28	-31.89	-34.49	-37.09	-39.68	-42.26	-44.84	-47.42	-50.00	
50.00	47.46	44.93	42.39	39.85	37.30	34.76	32.21	29.66	27.12	24.58	22.05	19.54	17.07	14.65	12.30	10.06	7.97	6.06	4.41	2.95	1.75	1.11	0.67	0.32	0.00	-0.32	-0.67	-1.11	-1.75	-2.95	-4.41	-6.06	-7.97	-10.06	-12.30	-14.65	-17.07	-19.54	-22.05	-24.58	-27.12	-29.66	-32.21	-34.76	-37.30	-39.85	-42.39	-44.93	-47.46	-50.00	
50.00	47.50	45.01	42.51	40.02	37.52	35.02	32.53	30.04	27.56	25.09	22.64	20.22	17.85	15.52	13.28	11.14	9.12	7.28	5.62	4.17	2.94	2.00	1.25	0.61	0.00	-0.61	-1.25	-2.00	-2.94	-4.17	-5.62	-7.28	-9.12	-11.14	-13.28	-15.52	-17.85	-20.22	-22.64	-25.09	-27.56	-30.04	-32.53	-35.02	-37.52	-40.02	-42.51	-45.01	-47.50	-50.00	
50.00	47.55	45.09	42.64	40.19	37.74	35.29	32.85	30.42	28.00	25.59	23.21	20.86	18.56	16.32	14.15	12.08	10.12	8.30	6.64	5.15	3.84	2.72	1.74	0.85	0.00	-0.85	-1.74	-2.72	-3.84	-5.15	-6.64	-8.30	-10.12	-12.08	-14.15	-16.32	-18.56	-20.86	-23.21	-25.59	-27.99	-30.42	-32.85	-35.29	-37.74	-40.19	-42.64	-45.09	-47.55	-50.00	
50.00	47.59	45.17	42.76	40.35	37.95	35.55	33.16	30.78	28.41	26.07	23.75	21.46	19.22	17.04	14.93	12.90	10.97	9.17	7.49	5.95	4.55	3.29	2.13	1.05	0.00	-1.05	-2.13	-3.29	-4.55	-5.95	-7.49	-9.17	-10.97	-12.90	-14.93	-17.04	-19.22	-21.46	-23.75	-26.07	-28.41	-30.78	-33.16	-35.55	-37.95	-40.35	-42.76	-45.17	-47.59	-50.00	
50.00	47.63	45.26	42.89	40.52	38.16	35.80	33.46	31.12	28.81	26.51	24.24	22.01	19.82	17.69	15.62	13.62	11.71	9.91	8.20	6.61	5.13	3.75	2.45	1.21	0.00	-1.21	-2.45	-3.75	-5.13	-6.61	-8.20	-9.90	-11.71	-13.62	-15.61	-17.69	-19.82	-22.01	-24.24	-26.51	-28.81	-31.12	-33.46	-35.80	-38.16	-40.52	-42.89	-45.26	-47.63	-50.00	
50.00	47.67	45.33	43.01	40.68	38.36	36.05	33.74	31.46	29.18	26.93	24.71	22.52	20.37	18.27	16.23	14.25	12.35	10.54	8.81	7.16	5.61	4.13	2.72	1.35	0.00	-1.35	-2.72	-4.13	-5.61	-7.16	-8.80	-10.54	-12.35	-14.25	-16.23	-18.27	-20.37	-22.52	-24.71	-26.93	-29.18	-31.45	-33.74	-36.05	-38.36	-40.68	-43.01	-45.33	-47.67	-50.00	
50.00	47.71	45.41	43.12	40.83	38.55	36.28	34.02	31.77	29.54	27.33	25.14	22.99	20.87	18.80	16.78	14.81	12.91	11.08	9.32	7.63	6.01	4.45	2.94	1.46	0.00	-1.46	-2.94	-4.45	-6.01	-7.63	-9.32	-11.08	-12.91	-14.81	-16.78	-18.80	-20.87	-22.99	-25.14	-27.33	-29.54	-31.77	-34.02	-36.28	-38.55	-40.83	-43.12	-45.41	-47.71	-50.00	
50.00	47.74	45.49	43.23	40.98	38.74	36.50	34.28	32.07	29.87	27.69	25.54	23.42	21.32	19.27	17.26	15.31	13.40	11.55	9.76	8.03	6.35	4.71	3.12	1.55	0.00	-1.55	-3.12	-4.71	-6.35	-8.03	-9.76	-11.55	-13.40	-15.31	-17.26	-19.27	-21.32	-23.42	-25.54	-27.69	-29.87	-32.07	-34.28	-36.50	-38.74	-40.98	-43.23	-45.49	-47.74	-50.00	
50.00	47.78	45.56	43.34	41.13	38.92	36.72	34.52	32.35	30.18	28.04	25.91	23.81	21.74	19.70	17.70	15.75	13.83	11.97	10.14	8.37	6.64	4.94	3.28	1.63	0.00	-1.63	-3.28	-4.94	-6.64	-8.37	-10.14	-11.96	-13.83	-15.75	-17.70	-19.70	-21.74	-23.81	-25.91	-28.04	-30.18	-32.35	-34.52	-36.72	-38.92	-41.13	-43.34	-45.56	-47.78	-50.00	
50.00	47.81	45.63	43.44	41.26	39.09	36.92	34.76	32.61	30.48	28.36	26.26	24.18	22.12	20.10	18.10	16.14	14.22	12.33	10.48	8.67	6.89	5.14	3.41	1.70	0.00	-1.70	-3.41	-5.14	-6.89	-8.67	-10.48	-12.33	-14.22	-16.14	-18.10	-20.10	-22.12	-24.18	-26.26	-28.36	-30.48	-32.61	-34.76	-36.92	-39.09	-41.26	-43.44	-45.63	-47.81	-50.00	
50.00	47.85	45.69	43.54	41.39	39.25	37.11	34.98	32.86	30.76	28.66	26.58	24.52	22.48	20.46	18.47	16.50	14.57	12.66	10.79	8.94	7.11	5.31	3.53	1.76	0.00	-1.76	-3.53	-5.31	-7.11	-8.94	-10.79	-12.66	-14.57	-16.50	-18.47	-20.46	-22.48	-24.52	-26.58	-28.66	-30.75	-32.86	-34.98	-37.11	-39.25	-41.39	-43.54	-45.69	-47.85	-50.00	
50.00	47.88	45.76	43.64	41.52	39.41	37.30	35.20	33.11	31.02	28.95	26.89	24.84	22.81	20.80	18.81	16.84	14.89	12.96	11.06	9.18	7.32	5.47	3.64	1.82	0.00	-1.82	-3.64	-5.47	-7.32	-9.18	-11.06	-12.96	-14.89	-16.84	-18.81	-20.80	-22.81	-24.84	-26.89	-28.95	-31.02	-33.10	-35.20	-37.30	-39.41	-41.52	-43.64	-45.76	-47.88	-50.00	
50.00	47.91	45.82	43.73	41.64	39.56	37.48	35.41	33.34	31.28	29.22	27.18	25.14	23.12	21.12	19.12	17.15	15.19	13.24	11.31	9.40	7.50	5.61	3.74	1.87	0.00	-1.87	-3.74	-5.61	-7.50	-9.40	-11.31	-13.24	-15.19	-17.15	-19.12	-21.12	-23.12	-25.14	-27.18	-29.22	-31.27	-33.34	-35.41	-37.48	-39.56	-41.64	-43.73	-45.82	-47.91	-50.00	
50.00	47.94	45.88	43.82	41.76	39.71	37.66	35.61	33.56	31.52	29.49	27.46	25.44	23.42	21.42	19.42	17.44	15.47	13.50	11.55	9.61	7.67	5.75	3.83	1.91	0.00	-1.91	-3.83	-5.75	-7.67	-9.61	-11.55	-13.50	-15.47	-17.44	-19.42	-21.42	-23.42	-25.44	-27.46	-29.49	-31.52	-33.56	-35.61	-37.66	-39.71	-41.76	-43.82	-45.88	-47.94	-50.00	
50.00	47.97	45.94	43.91	41.88	39.86	37.83	35.80	33.78	31.76	29.74	27.73	25.72	23.71	21.71	19.71	17.72	15.74	13.75	11.78	9.81	7.84	5.88	3.92	1.96	0.00	-1.96	-3.92	-5.88	-7.84	-9.81	-11.78	-13.75	-15.74	-17.72	-19.71	-21.71	-23.71	-25.72	-27.73	-29.74	-31.76	-33.78	-35.80	-37.83	-39.86	-41.88	-43.91	-45.94	-47.97	-50.00	
50.00	48.00	46.00	44.00	42.00	40.00	38.00	36.00	34.00	32.00	30.00	28.00	26.00	24.00	22.00	20.00	18.00	16.00	14.00	12.00	10.00	8.00	6.00	4.00	2.00	0.00	-2.00	-4.00	-6.00	-8.00	-10.00	-12.00	-14.00	-16.00	-18.00	-20.00	-22.00	-24.00	-26.00	-28.00	-30.00	-32.00	-34.00	-36.00	-38.00	-40.00	-42.00	-44.00	-46.00	-48.00	-50.00	
