50.00	47.17	45.76	44.48	43.23	42.00	40.81	39.65	38.54	37.48	36.50	35.59	34.79	34.11	33.59	33.28	33.28	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	-33.22	-33.22	-33.59	-34.17	-34.91	-35.76	-36.71	-37.74	-38.83	-39.97	-41.16	-42.37	-43.62	-44.88	-46.17	-47.46	-50.00	
50.00	47.15	45.73	44.44	43.17	41.93	40.72	39.54	38.40	37.31	36.28	35.33	34.45	33.69	33.06	32.61	32.61	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	-32.47	-32.47	-32.99	-33.70	-34.53	-35.45	-36.46	-37.53	-38.66	-39.83	-41.04	-42.27	-43.54	-44.82	-46.12	-47.43	-50.00	
50.00	47.12	45.69	44.37	43.09	41.83	40.59	39.38	38.21	37.07	35.99	34.96	34.00	33.11	32.30	31.53	30.91	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	-30.56	-31.64	-32.28	-33.12	-34.05	-35.06	-36.13	-37.26	-38.43	-39.64	-40.88	-42.15	-43.44	-44.75	-46.07	-47.40	-50.00	
50.00	47.08	45.63	44.29	42.99	41.70	40.43	39.18	37.96	36.78	35.63	34.52	33.46	32.45	31.50	30.56	29.69	87.02	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	76.69	-29.48	-30.50	-31.45	-32.45	-33.50	-34.61	-35.76	-36.95	-38.18	-39.43	-40.71	-42.01	-43.33	-44.66	-46.00	-47.35	-50.00	
50.00	47.03	45.55	44.20	42.86	41.54	40.24	38.95	37.68	36.44	35.22	34.02	32.85	31.71	30.59	29.48	28.14	27.13	93.93	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	89.42	-26.92	-28.23	-29.43	-30.58	-31.73	-32.91	-34.12	-35.35	-36.61	-37.89	-39.19	-40.51	-41.85	-43.20	-44.56	-45.93	-47.30	-50.00	
50.00	46.98	45.47	44.09	42.72	41.37	40.02	38.69	37.37	36.06	34.77	33.49	32.22	30.95	29.68	28.38	27.02	25.58	24.44	94.39	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	91.37	-23.86	-25.88	-27.08	-28.40	-29.71	-31.01	-32.31	-33.61	-34.92	-36.25	-37.59	-38.94	-40.31	-41.68	-43.06	-44.45	-45.85	-47.25	-50.00	
50.00	46.92	45.39	43.97	42.57	41.18	39.80	38.42	37.04	35.67	34.31	32.94	31.57	30.18	28.78	27.33	25.82	24.15	22.12	20.92	90.51	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	86.00	-20.86	-22.34	-24.31	-25.91	-27.42	-28.87	-30.30	-31.70	-33.10	-34.49	-35.88	-37.28	-38.68	-40.09	-41.50	-42.92	-44.35	-45.77	-47.20	-50.00	
50.00	46.86	45.29	43.85	42.41	40.99	39.56	38.13	36.70	35.27	33.84	32.39	30.93	29.44	27.91	26.33	24.67	22.91	20.97	18.78	17.14	91.01	94.95	94.79	94.63	94.48	94.32	94.17	94.00	88.00	-17.07	-19.22	-21.18	-23.10	-24.85	-26.50	-28.08	-29.61	-31.11	-32.59	-34.06	-35.52	-36.97	-38.42	-39.87	-41.33	-42.78	-44.23	-45.69	-47.15	-50.00	
50.00	46.80	45.20	43.72	42.25	40.79	39.32	37.84	36.36	34.88	33.37	31.86	30.31	28.73	27.10	25.41	23.63	21.73	19.66	17.37	14.39	11.03	8.05	5.21	2.43	-0.34	-3.13	-5.96	-8.90	-12.01	-15.33	-17.85	-20.03	-22.04	-23.90	-25.67	-27.35	-28.97	-30.56	-32.11	-33.64	-35.16	-36.66	-38.16	-39.66	-41.15	-42.64	-44.12	-45.61	-47.10	-50.00	
50.00	46.73	45.10	43.59	42.09	40.59	39.08	37.56	36.03	34.49	32.93	31.34	29.73	28.07	26.36	24.58	22.71	20.72	18.57	16.23	13.61	10.75	7.93	5.18	2.45	-0.27	-3.00	-5.76	-8.58	-11.46	-14.30	-16.80	-19.06	-21.14	-23.08	-24.92	-26.68	-28.38	-30.04	-31.66	-33.25	-34.82	-36.37	-37.91	-39.45	-40.98	-42.50	-44.02	-45.53	-47.05	-50.00	
50.00	46.67	45.01	43.47	41.93	40.39	38.84	37.28	35.71	34.12	32.50	30.86	29.18	27.46	25.69	23.84	21.91	19.87	17.70	15.38	12.90	10.27	7.62	4.97	2.32	-0.32	-2.97	-5.64	-8.31	-10.98	-13.58	-16.01	-18.27	-20.38	-22.37	-24.27	-26.09	-27.85	-29.56	-31.23	-32.88	-34.50	-36.09	-37.68	-39.25	-40.81	-42.37	-43.92	-45.46	-47.00	-50.00	
50.00	46.61	44.92	43.35	41.78	40.21	38.62	37.02	35.41	33.77	32.11	30.42	28.69	26.91	25.09	23.19	21.22	19.16	17.00	14.72	12.32	9.84	7.30	4.75	2.19	-0.37	-2.93	-5.50	-8.05	-10.58	-13.04	-15.40	-17.63	-19.75	-21.77	-23.70	-25.57	-27.37	-29.13	-30.85	-32.54	-34.20	-35.84	-37.46	-39.07	-40.66	-42.25	-43.82	-45.39	-46.96	-50.00	
50.00	46.56	44.83	43.23	41.64	40.03	38.41	36.78	35.12	33.44	31.74	30.01	28.24	26.42	24.56	22.63	20.64	18.57	16.41	14.17	11.85	9.46	7.02	4.56	2.08	-0.40	-2.89	-5.36	-7.82	-10.25	-12.61	-14.90	-17.11	-19.22	-21.25	-23.21	-25.11	-26.95	-28.74	-30.50	-32.23	-33.93	-35.60	-37.26	-38.90	-40.52	-42.13	-43.74	-45.33	-46.92	-50.00	
50.00	46.51	44.76	43.13	41.51	39.87	38.22	36.55	34.86	33.15	31.40	29.63	27.83	25.98	24.09	22.14	20.13	18.06	15.93	13.72	11.45	9.13	6.77	4.38	1.98	-0.43	-2.84	-5.24	-7.62	-9.96	-12.27	-14.51	-16.68	-18.78	-20.81	-22.79	-24.71	-26.58	-28.40	-30.19	-31.95	-33.68	-35.39	-37.08	-38.75	-40.40	-42.04	-43.66	-45.28	-46.88	-50.00	
50.00	46.46	44.69	43.04	41.39	39.72	38.04	36.34	34.62	32.87	31.10	29.30	27.46	25.59	23.67	21.71	19.70	17.63	15.51	13.34	11.11	8.85	6.55	4.22	1.88	-0.46	-2.80	-5.13	-7.45	-9.73	-11.98	-14.18	-16.32	-18.41	-20.44	-22.42	-24.36	-26.25	-28.10	-29.92	-31.71	-33.47	-35.21	-36.92	-38.62	-40.29	-41.95	-43.60	-45.23	-46.86	-50.00	
50.00	46.43	44.63	42.96	41.28	39.59	37.88	36.15	34.40	32.63	30.83	29.00	27.14	25.24	23.31	21.34	19.32	17.26	15.16	13.01	10.82	8.60	6.35	4.08	1.80	-0.48	-2.77	-5.04	-7.30	-9.54	-11.74	-13.90	-16.02	-18.10	-20.13	-22.11	-24.06	-25.97	-27.84	-29.68	-31.49	-33.28	-35.04	-36.79	-38.51	-40.21	-41.89	-43.55	-45.20	-46.84	-50.00	
50.00	46.40	44.59	42.89	41.20	39.48	37.75	35.99	34.21	32.41	30.58	28.73	26.85	24.93	22.99	21.01	18.99	16.94	14.85	12.73	10.57	8.39	6.19	3.96	1.73	-0.51	-2.74	-4.97	-7.18	-9.37	-11.54	-13.67	-15.77	-17.83	-19.86	-21.85	-23.80	-25.72	-27.61	-29.48	-31.31	-33.12	-34.91	-36.68	-38.42	-40.14	-41.84	-43.53	-45.19	-46.83	-50.00	
50.00	46.39	44.56	42.85	41.13	39.39	37.63	35.85	34.04	32.21	30.36	28.49	26.59	24.66	22.70	20.72	18.71	16.66	14.59	12.48	10.36	8.21	6.04	3.86	1.67	-0.53	-2.72	-4.90	-7.08	-9.23	-11.37	-13.48	-15.56	-17.61	-19.63	-21.62	-23.58	-25.51	-27.42	-29.30	-31.16	-32.99	-34.80	-36.59	-38.36	-40.10	-41.82	-43.52	-45.19	-46.84	-50.00	
50.00	46.39	44.56	42.83	41.09	39.33	37.54	35.73	33.90	32.04	30.17	28.27	26.35	24.41	22.45	20.46	18.45	16.41	14.35	12.27	10.16	8.04	5.91	3.76	1.61	-0.55	-2.70	-4.85	-6.99	-9.12	-11.22	-13.31	-15.37	-17.42	-19.43	-21.42	-23.39	-25.33	-27.25	-29.15	-31.03	-32.88	-34.72	-36.53	-38.32	-40.09	-41.83	-43.54	-45.22	-46.87	-50.00	
50.00	46.42	44.59	42.84	41.08	39.29	37.47	35.63	33.77	31.89	29.99	28.08	26.15	24.19	22.22	20.23	18.22	16.19	14.14	12.07	9.99	7.90	5.79	3.67	1.55	-0.57	-2.69	-4.81	-6.92	-9.01	-11.10	-13.17	-15.22	-17.25	-19.26	-21.25	-23.22	-25.18	-27.11	-29.02	-30.92	-32.80	-34.66	-36.50	-38.32	-40.11	-41.87	-43.60	-45.29	-46.93	-50.00	
50.00	46.50	44.66	42.89	41.10	39.27	37.42	35.55	33.66	31.76	29.84	27.90	25.96	23.99	22.01	20.02	18.01	15.99	13.95	11.90	9.84	7.76	5.68	3.59	1.50	-0.59	-2.68	-4.77	-6.85	-8.93	-10.99	-13.04	-15.08	-17.10	-19.11	-21.10	-23.08	-25.04	-26.99	-28.92	-30.84	-32.74	-34.62	-36.49	-38.34	-40.16	-41.95	-43.70	-45.40	-47.03	-50.00	
50.00	46.66	44.80	42.99	41.15	39.28	37.39	35.48	33.57	31.64	29.70	27.74	25.78	23.81	21.82	19.83	17.82	15.80	13.77	11.74	9.69	7.64	5.58	3.52	1.45	-0.61	-2.68	-4.74	-6.80	-8.85	-10.89	-12.93	-14.95	-16.97	-18.98	-20.97	-22.95	-24.92	-26.88	-28.83	-30.77	-32.70	-34.61	-36.51	-38.39	-40.25	-42.08	-43.87	-45.59	-47.22	-50.00	
50.00	46.99	45.02	43.12	41.22	39.30	37.37	35.43	33.48	31.53	29.56	27.59	25.62	23.63	21.64	19.64	17.64	15.63	13.61	11.59	9.56	7.53	5.49	3.45	1.41	-0.63	-2.67	-4.71	-6.75	-8.78	-10.80	-12.83	-14.84	-16.85	-18.85	-20.85	-22.84	-24.82	-26.79	-28.76	-30.72	-32.67	-34.62	-36.55	-38.47	-40.38	-42.26	-44.11	-45.90	-47.59	-50.00	
50.00	48.00	46.00	44.00	42.00	40.00	38.00	36.00	34.00	32.00	30.00	28.00	26.00	24.00	22.00	20.00	18.00	16.00	14.00	12.00	10.00	8.00	6.00	4.00	2.00	0.00	-2.00	-4.00	-6.00	-8.00	-10.00	-12.00	-14.00	-16.00	-18.00	-20.00	-22.00	-24.00	-26.00	-28.00	-30.00	-32.00	-34.00	-36.00	-38.00	-40.00	-42.00	-44.00	-46.00	-48.00	-50.00	
